Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-08-12,Richmond,5.9,26.7,0.0,7.0,,WNW,80.0,NE,WNW,11.0,35.0,74.0,48.0,1006.2,1005.6,,,14.8,17.9,No,No
2013-07-17,Bendigo,7.7,16.0,0.0,0.8,,ENE,28.0,E,NE,7.0,17.0,99.0,91.0,1020.9,1017.3,8.0,8.0,10.0,12.9,No,No
2017-04-26,Melbourne,10.1,14.5,20.0,4.2,5.3,SSW,59.0,S,SW,20.0,13.0,65.0,72.0,1009.9,1015.0,7.0,4.0,13.2,10.5,Yes,Yes
2010-02-04,PearceRAAF,14.6,29.3,0.0,,12.5,ESE,61.0,E,ESE,22.0,15.0,36.0,14.0,1018.7,1013.2,4.0,5.0,19.9,28.0,No,No
2013-07-25,Bendigo,-1.8,9.9,0.2,0.9,,N,24.0,,N,0.0,15.0,99.0,78.0,1030.3,1026.5,8.0,8.0,2.8,9.5,No,No
2016-04-23,BadgerysCreek,13.9,20.7,1.6,,,S,37.0,SSW,S,20.0,22.0,67.0,59.0,1024.8,1024.7,,,18.3,19.7,Yes,Yes
2016-11-07,Canberra,6.5,25.3,0.0,,,N,59.0,NW,NW,22.0,35.0,50.0,38.0,1010.6,1006.5,,,17.1,24.0,No,No
2016-06-03,Witchcliffe,7.5,20.3,,,,WSW,43.0,N,N,15.0,20.0,70.0,79.0,1012.0,1008.0,,,15.5,19.6,,Yes
2016-09-12,Albany,10.3,14.5,0.8,12.2,,,,SE,,22.0,,81.0,,1032.3,1030.3,8.0,,12.1,,No,No
2010-07-13,Sydney,11.4,18.6,0.0,0.6,0.0,,,W,NNE,7.0,7.0,83.0,78.0,1020.3,1014.6,7.0,8.0,14.1,17.7,No,No
2013-06-10,MountGinini,-0.1,4.9,0.0,,,WSW,52.0,WNW,W,17.0,20.0,95.0,95.0,,,,,4.1,3.6,No,No
2013-11-29,WaggaWagga,13.4,27.0,0.0,12.0,10.6,SSW,48.0,WSW,S,19.0,30.0,53.0,14.0,1008.1,1007.3,7.0,1.0,14.8,26.1,No,No
2011-03-11,Bendigo,13.7,26.9,0.0,,,E,28.0,SE,E,15.0,9.0,79.0,54.0,1016.1,1014.4,1.0,6.0,17.2,25.6,No,No
2013-09-30,Townsville,20.4,29.5,0.0,8.0,10.9,ENE,41.0,ENE,ENE,17.0,33.0,59.0,54.0,1016.9,1014.6,4.0,2.0,27.1,28.3,No,No
2014-09-19,Portland,4.4,14.5,0.2,1.8,7.2,W,24.0,SW,SW,13.0,13.0,72.0,66.0,1026.5,1025.5,4.0,8.0,11.6,13.0,No,No
2013-07-31,Adelaide,10.5,14.8,0.0,2.0,3.7,WNW,22.0,E,W,6.0,13.0,63.0,52.0,1024.9,1022.1,,,11.6,13.8,No,No
2009-09-21,Canberra,1.5,20.4,0.0,4.6,,,,,,,,69.0,15.0,,,,,11.4,19.5,No,Yes
2017-05-05,NorahHead,14.4,21.8,0.0,,,NE,28.0,WNW,E,2.0,11.0,71.0,61.0,1030.8,1027.9,,,18.8,19.5,No,No
2011-07-24,Albury,1.6,9.3,0.2,,,E,19.0,,E,0.0,11.0,93.0,81.0,1021.0,1018.2,,8.0,5.5,8.9,No,Yes
2014-01-29,PearceRAAF,17.2,35.3,0.0,,13.0,E,57.0,E,SE,31.0,13.0,41.0,25.0,1013.0,1008.7,0.0,1.0,23.4,33.8,No,No
2012-03-10,WaggaWagga,10.2,26.4,0.0,4.6,11.8,WSW,30.0,ENE,WSW,7.0,13.0,75.0,33.0,1013.9,1013.5,0.0,1.0,15.7,25.3,No,No
2009-05-03,MelbourneAirport,4.7,17.5,0.0,2.4,7.8,SSE,26.0,WNW,WSW,6.0,7.0,82.0,53.0,1029.5,1027.2,7.0,3.0,10.0,16.9,No,No
2015-01-08,Bendigo,21.8,32.9,3.0,,,NNE,57.0,NE,WSW,17.0,28.0,55.0,42.0,1009.2,1007.3,1.0,1.0,27.4,30.2,Yes,No
2015-09-13,CoffsHarbour,8.7,22.0,0.0,,,E,22.0,S,E,7.0,17.0,59.0,63.0,1029.0,1026.5,,,19.6,20.7,No,No
2010-12-12,Bendigo,10.7,21.5,0.0,4.0,,WNW,43.0,W,W,24.0,20.0,61.0,34.0,1005.9,1006.6,2.0,6.0,14.3,20.3,No,No
2015-02-19,Albany,19.8,22.6,0.0,5.2,6.4,,,S,S,13.0,2.0,82.0,65.0,1018.0,1017.3,7.0,6.0,20.8,21.4,No,No
2012-09-07,MountGambier,7.2,13.2,12.2,3.0,7.5,W,80.0,W,W,31.0,41.0,74.0,64.0,1008.5,1011.7,4.0,8.0,9.7,12.1,Yes,No
2014-01-14,NorahHead,18.6,28.4,0.0,,,N,48.0,SE,NNE,6.0,19.0,76.0,62.0,1022.3,1020.1,,,21.6,27.1,No,No
2012-05-10,Penrith,9.2,27.6,0.2,,,SE,19.0,,SSW,0.0,2.0,91.0,40.0,,,,,14.6,27.4,No,No
2012-04-23,Newcastle,17.8,20.3,0.6,,,,,,,0.0,0.0,96.0,96.0,,,8.0,8.0,19.4,18.2,No,Yes
2014-11-18,BadgerysCreek,12.9,28.1,0.0,,,WSW,37.0,SW,ESE,15.0,20.0,48.0,44.0,1017.1,1015.1,,,22.2,26.6,No,No
2015-09-03,Launceston,5.9,17.1,0.0,,,SSE,41.0,SE,SE,17.0,15.0,73.0,38.0,,,5.0,2.0,12.0,15.0,No,No
2008-12-27,Perth,14.9,28.8,0.0,9.4,13.2,SW,39.0,S,SSW,9.0,19.0,56.0,36.0,1013.2,1011.3,0.0,0.0,20.2,28.4,No,No
2009-11-02,MelbourneAirport,12.1,29.4,0.0,1.8,9.1,N,50.0,SSW,SE,9.0,17.0,79.0,38.0,1021.8,1016.7,7.0,7.0,15.3,25.1,No,No
2011-08-24,Perth,12.9,17.9,4.6,3.4,10.1,SW,46.0,S,SSW,13.0,19.0,53.0,52.0,1025.1,1025.2,3.0,5.0,15.8,16.7,Yes,No
2011-09-15,Moree,4.6,26.0,0.0,5.2,,WSW,41.0,N,SW,13.0,24.0,48.0,15.0,1025.0,1020.5,0.0,1.0,15.4,25.3,No,No
2013-05-12,Hobart,11.2,20.6,0.0,3.4,1.3,NNE,39.0,,ESE,0.0,11.0,82.0,47.0,1017.8,1012.8,,,11.7,20.1,No,Yes
2013-05-14,Ballarat,2.4,9.9,2.6,,,NW,44.0,N,NNW,26.0,26.0,100.0,76.0,1011.4,1009.3,8.0,8.0,5.1,8.8,Yes,Yes
2016-01-01,WaggaWagga,21.5,36.6,0.0,8.4,8.8,SSE,65.0,ENE,SW,17.0,6.0,35.0,19.0,1013.2,1008.6,7.0,7.0,27.8,35.6,No,Yes
2011-12-29,Walpole,16.6,35.5,0.0,,,NNE,37.0,NNE,SSE,13.0,11.0,49.0,46.0,1005.8,1001.7,,,27.2,32.2,No,No
2012-05-22,Townsville,16.8,28.7,0.0,5.6,8.5,E,41.0,SSE,E,17.0,28.0,62.0,56.0,1019.2,1016.0,7.0,5.0,23.9,26.9,No,No
2010-08-27,Hobart,4.8,9.8,7.6,1.6,7.2,SW,59.0,SW,S,20.0,13.0,70.0,60.0,999.4,1004.4,4.0,4.0,7.0,8.6,Yes,Yes
2014-11-25,Sydney,21.8,24.7,5.0,6.6,5.6,SW,52.0,SSW,ESE,13.0,24.0,65.0,56.0,1013.0,1016.4,7.0,5.0,24.0,21.6,Yes,No
2015-12-07,Melbourne,,,,6.6,0.0,ENE,33.0,NE,SSW,6.0,9.0,,,,,,,,,,
2014-12-19,MelbourneAirport,9.0,19.7,2.2,5.4,11.6,SW,37.0,SW,SE,24.0,17.0,58.0,44.0,1016.7,1017.2,4.0,6.0,14.7,18.4,Yes,No
2013-03-19,Dartmoor,5.0,25.8,0.2,2.4,11.0,SE,33.0,,NE,0.0,4.0,100.0,35.0,1024.3,1021.2,,,8.9,23.0,No,No
2010-04-25,Launceston,5.8,17.8,1.2,,,SW,28.0,WNW,WSW,4.0,11.0,92.0,50.0,1012.3,1014.9,,,10.1,16.1,Yes,No
2017-04-17,Bendigo,11.5,22.4,0.0,,,SSE,28.0,SE,S,19.0,2.0,71.0,44.0,1021.8,1019.9,,2.0,15.2,22.1,No,No
2011-02-17,Launceston,17.4,28.1,0.0,,,SSE,37.0,NNW,N,4.0,13.0,87.0,56.0,1012.7,1011.9,,,20.7,25.2,No,No
2008-12-14,Albury,12.6,21.0,3.6,,,SW,44.0,W,SSW,24.0,20.0,65.0,43.0,1001.2,1001.8,,7.0,15.8,19.8,Yes,No
2014-04-30,Albany,14.1,20.0,0.0,4.0,8.0,,,W,S,7.0,24.0,60.0,58.0,1023.9,1021.8,6.0,5.0,16.9,19.0,No,Yes
2015-10-31,Darwin,26.4,33.4,0.0,7.4,10.2,WNW,33.0,S,NNW,13.0,17.0,72.0,61.0,1014.1,1009.2,7.0,7.0,29.4,31.9,No,No
2013-04-05,MelbourneAirport,8.9,24.6,0.0,3.0,8.4,SSE,30.0,N,NE,15.0,13.0,88.0,41.0,1030.1,1026.5,3.0,7.0,11.8,23.7,No,No
2014-11-13,Cobar,19.8,38.3,0.0,11.2,,ESE,28.0,ESE,E,15.0,15.0,9.0,5.0,1013.5,,1.0,1.0,29.9,36.9,No,No
2015-02-25,Brisbane,21.8,29.8,0.0,6.6,10.6,SSE,31.0,SE,E,7.0,15.0,69.0,60.0,1012.4,1009.7,7.0,3.0,26.4,28.8,No,No
2015-04-19,Woomera,10.4,18.3,0.0,,,SE,56.0,SSE,SE,31.0,31.0,62.0,31.0,1030.6,1030.0,,1.0,13.6,17.8,No,No
2015-02-17,Portland,14.8,19.3,0.0,3.8,8.1,SE,30.0,SE,S,13.0,17.0,76.0,66.0,1019.4,1019.6,8.0,8.0,16.2,17.6,No,No
2010-02-01,Darwin,26.0,33.0,5.2,8.0,6.4,W,41.0,NW,W,11.0,33.0,85.0,67.0,1007.9,1004.1,7.0,7.0,28.8,32.2,Yes,Yes
2017-06-05,CoffsHarbour,8.7,20.2,0.0,,,SW,26.0,WSW,SE,11.0,13.0,74.0,58.0,1024.4,1021.2,,,16.3,18.9,No,No
2011-03-30,CoffsHarbour,18.0,26.3,15.6,3.0,7.4,ENE,28.0,W,ENE,6.0,20.0,89.0,62.0,1021.2,1017.7,6.0,1.0,20.4,25.4,Yes,No
2016-02-20,AliceSprings,25.1,38.1,0.0,11.0,8.7,NNW,35.0,N,WNW,13.0,11.0,53.0,21.0,1013.8,1010.2,7.0,5.0,27.7,37.6,No,No
2016-12-01,Ballarat,7.6,25.1,0.0,,,NW,33.0,N,W,4.0,11.0,81.0,37.0,1008.5,1005.8,,4.0,14.9,23.0,No,No
2013-10-17,Uluru,18.0,32.0,0.0,,,SSE,44.0,SE,SE,26.0,15.0,46.0,18.0,1018.8,1014.5,,,21.0,31.1,No,No
2010-01-17,Richmond,16.6,32.2,0.0,,,SE,39.0,E,SSE,7.0,26.0,72.0,56.0,1003.7,1001.6,,,24.3,28.6,No,No
2012-09-29,Adelaide,7.6,15.0,3.2,,,W,56.0,SSW,W,17.0,20.0,43.0,44.0,1017.5,1019.5,,,11.9,12.8,Yes,No
2014-07-25,Tuggeranong,1.0,15.7,0.6,,,N,35.0,SW,NNW,2.0,17.0,99.0,57.0,1022.6,1020.3,,,2.7,15.0,No,No
2009-11-24,PerthAirport,11.3,37.1,0.0,9.2,13.2,N,39.0,NNE,W,17.0,24.0,16.0,9.0,1019.7,1016.0,0.0,0.0,29.3,32.8,No,No
2010-10-25,GoldCoast,17.5,24.3,27.0,,,SSE,30.0,SSE,ENE,9.0,19.0,91.0,71.0,1017.9,1015.1,,,20.9,23.5,Yes,No
2010-05-11,Albany,10.0,18.1,0.0,2.0,8.6,,,N,NE,7.0,11.0,70.0,44.0,1025.6,1020.2,4.0,0.0,12.9,17.8,No,No
2012-10-08,NorahHead,14.1,19.0,0.0,,,S,43.0,S,SE,7.0,17.0,63.0,62.0,1017.1,1013.7,,,17.6,17.1,No,No
2015-09-30,Penrith,12.2,24.6,1.2,,,SE,30.0,S,ESE,7.0,19.0,70.0,57.0,,,,,18.0,21.5,Yes,No
2014-05-12,BadgerysCreek,9.2,22.2,0.0,,,S,26.0,SW,SE,17.0,11.0,74.0,49.0,1030.5,1028.4,,,16.4,21.4,No,No
2012-04-09,Walpole,14.4,26.9,0.0,,,SE,24.0,N,SE,7.0,19.0,66.0,59.0,1019.9,1019.4,,,19.9,24.3,No,No
2010-10-30,Mildura,13.6,15.8,12.4,10.6,0.5,SSW,39.0,WSW,SSW,17.0,13.0,97.0,87.0,1008.2,1007.4,8.0,8.0,13.9,15.6,Yes,Yes
2017-02-17,Bendigo,11.6,26.4,0.0,,,WSW,41.0,SW,W,17.0,20.0,65.0,30.0,1009.4,1008.1,,,16.7,24.5,No,No
2015-05-09,Cobar,4.0,18.8,0.0,3.2,,W,28.0,WSW,WNW,9.0,13.0,55.0,33.0,1022.4,1018.8,1.0,1.0,12.2,18.2,No,No
2016-04-06,CoffsHarbour,15.8,30.1,0.0,,,NNE,52.0,NNW,NE,22.0,39.0,49.0,61.0,1020.4,1016.4,,,25.4,26.3,No,No
2017-05-04,SydneyAirport,12.0,20.1,16.4,3.8,3.3,NNW,24.0,WSW,SE,7.0,13.0,82.0,52.0,1031.7,1029.3,6.0,7.0,15.5,19.3,Yes,No
2013-01-30,Woomera,13.8,30.2,0.0,13.4,12.9,S,37.0,SSE,SW,20.0,19.0,46.0,21.0,1017.5,1014.3,0.0,0.0,18.8,26.6,No,No
2014-06-29,Melbourne,8.8,11.3,,2.4,1.0,W,57.0,W,WSW,28.0,31.0,75.0,79.0,1001.8,1006.2,,,10.0,10.1,,Yes
2014-03-21,Brisbane,19.2,29.0,0.2,7.8,8.7,NE,28.0,ESE,ENE,9.0,9.0,64.0,51.0,1019.7,1016.4,6.0,2.0,25.3,28.7,No,No
2015-10-24,BadgerysCreek,8.5,25.6,0.0,,,E,31.0,E,NE,4.0,15.0,76.0,38.0,,,,,16.5,24.4,No,No
2013-08-28,GoldCoast,13.8,26.4,0.0,,,NW,33.0,NW,NE,24.0,15.0,50.0,63.0,1020.7,1017.6,,,21.3,24.1,No,No
2012-09-23,Brisbane,16.4,30.8,0.0,4.0,10.4,NE,22.0,SSW,ENE,6.0,9.0,65.0,54.0,1013.3,1009.3,1.0,1.0,23.7,27.1,No,No
2009-09-22,Cairns,16.9,30.3,0.0,6.6,9.7,NE,33.0,S,NE,13.0,22.0,57.0,55.0,1014.9,1010.7,5.0,1.0,25.5,28.7,No,No
2014-01-05,Williamtown,20.7,30.3,0.0,23.6,,E,52.0,ENE,E,19.0,33.0,68.0,48.0,1010.4,1005.0,6.0,2.0,24.5,29.5,No,No
2013-09-24,NorahHead,16.5,25.4,0.2,,,NNE,31.0,NNE,NE,26.0,15.0,76.0,63.0,1004.7,1000.8,,,18.9,21.7,No,No
2009-10-24,Dartmoor,4.1,18.3,0.0,4.0,12.6,SSW,33.0,,SSW,0.0,19.0,87.0,66.0,1021.4,1020.4,,,11.4,15.8,No,No
2012-04-22,CoffsHarbour,15.0,25.4,0.0,2.6,7.7,E,26.0,NW,NE,4.0,15.0,76.0,80.0,1015.6,1012.9,6.0,7.0,21.9,23.8,No,No
2016-10-23,Richmond,7.2,21.6,0.0,,,SSW,44.0,SSW,S,26.0,22.0,46.0,30.0,1019.1,1016.5,,1.0,15.1,19.9,No,No
2011-06-17,Wollongong,9.5,18.2,0.0,,,WSW,76.0,SSW,WSW,22.0,33.0,56.0,44.0,1007.6,1005.1,,,14.3,15.4,No,No
2011-11-14,Sydney,19.8,37.2,0.0,4.4,9.7,S,67.0,ENE,S,13.0,9.0,,23.0,1009.5,1004.9,,,26.2,34.9,No,No
2010-11-24,Melbourne,21.7,31.5,0.0,11.6,7.4,NNW,67.0,N,N,28.0,33.0,49.0,35.0,1017.8,1016.1,7.0,7.0,25.3,28.9,No,Yes
2011-05-19,Bendigo,4.1,16.2,0.0,0.2,,NE,20.0,SE,NE,6.0,11.0,89.0,58.0,1030.1,1028.0,7.0,7.0,8.5,14.7,No,No
2015-12-11,Melbourne,,,,8.6,5.7,SW,65.0,WSW,W,30.0,35.0,,,,,,,,,,
2012-05-27,Mildura,7.4,17.0,1.0,1.4,9.0,SSE,31.0,S,S,11.0,19.0,84.0,42.0,1027.6,1026.4,4.0,1.0,8.6,16.5,No,No
2009-08-07,Canberra,5.8,15.2,0.0,2.4,,,,,,,,55.0,53.0,,,,,9.9,10.1,No,No
2016-01-06,Woomera,20.0,35.8,0.0,19.2,13.1,SSE,56.0,SE,SSW,24.0,28.0,48.0,14.0,1015.6,1013.7,0.0,0.0,24.7,34.1,No,No
2016-06-24,Watsonia,5.9,9.9,14.2,3.8,4.5,WSW,57.0,WNW,WSW,9.0,22.0,83.0,69.0,1003.1,1008.7,7.0,5.0,6.8,8.0,Yes,Yes
2016-02-18,Melbourne,,,,5.0,3.7,SW,37.0,SW,S,19.0,15.0,,,,,,,,,,
2016-09-05,Bendigo,8.6,16.1,0.0,,,NW,30.0,NW,NNW,11.0,9.0,73.0,64.0,1030.9,1028.2,8.0,8.0,12.2,15.3,No,No
2009-12-09,Ballarat,2.5,20.9,3.2,,,NNW,46.0,NNW,NNW,24.0,22.0,66.0,41.0,1010.9,1007.7,3.0,,11.6,19.0,Yes,No
2014-11-30,Hobart,11.3,18.2,0.0,4.0,0.9,ENE,37.0,N,ENE,11.0,22.0,67.0,67.0,1016.0,1014.3,7.0,7.0,15.3,17.0,No,No
2013-06-02,Dartmoor,9.1,14.7,0.0,0.0,4.7,SW,28.0,SW,SSW,7.0,9.0,86.0,92.0,1021.5,1022.5,,,12.5,13.7,No,No
2010-12-27,SydneyAirport,17.9,20.0,31.0,11.8,0.3,SSE,61.0,SSW,SSE,17.0,35.0,93.0,83.0,1005.9,1006.3,8.0,8.0,18.3,18.4,Yes,Yes
2017-04-04,Walpole,12.8,21.1,0.0,,,SSE,30.0,ENE,SSE,9.0,13.0,85.0,62.0,1027.5,1024.0,,,17.6,20.4,No,No
2016-04-15,Albury,11.0,27.6,0.0,,,ESE,17.0,SE,ESE,7.0,9.0,73.0,38.0,1024.9,1019.7,,8.0,15.7,26.1,No,No
2011-08-22,Albury,1.8,17.7,0.0,,,WSW,22.0,NNE,NW,6.0,7.0,79.0,47.0,1039.9,1036.0,,,8.8,17.1,No,No
2015-07-30,MountGinini,-3.5,1.6,0.0,,,W,61.0,WSW,WNW,20.0,20.0,98.0,94.0,,,,,-2.2,0.0,No,No
2015-05-13,Richmond,10.3,17.3,0.0,,,SSE,50.0,W,SW,19.0,26.0,43.0,37.0,1016.7,1017.0,,,14.6,15.3,No,No
2011-07-22,Woomera,4.1,19.1,0.0,1.6,10.1,N,26.0,NE,NW,11.0,9.0,69.0,30.0,1024.8,1022.1,0.0,0.0,9.5,18.6,No,No
2011-06-23,PerthAirport,8.0,22.2,0.0,2.2,2.6,NW,37.0,NNE,NW,15.0,11.0,78.0,68.0,1017.9,1014.9,4.0,7.0,14.1,19.1,No,No
2016-01-30,Perth,24.5,27.0,0.0,15.8,1.3,S,35.0,E,ENE,7.0,7.0,39.0,88.0,1006.3,1006.0,7.0,8.0,27.0,20.5,No,Yes
2013-05-14,Nuriootpa,8.9,14.7,3.0,1.6,6.6,W,44.0,WNW,WSW,15.0,24.0,97.0,71.0,1014.9,1014.0,8.0,7.0,10.9,12.9,Yes,Yes
2012-06-08,Brisbane,11.0,20.7,0.0,3.2,4.0,SSE,28.0,SSW,ESE,6.0,11.0,72.0,57.0,1022.8,1020.8,6.0,7.0,15.3,18.8,No,No
2011-01-21,PearceRAAF,16.8,37.2,0.0,,8.3,,,ENE,SE,22.0,9.0,38.0,13.0,1008.4,1006.3,6.0,2.0,24.3,36.2,No,No
2013-12-22,NorfolkIsland,17.1,23.5,0.0,6.4,11.0,,,SSE,SSE,17.0,19.0,67.0,64.0,1018.6,1017.5,3.0,1.0,21.0,21.3,No,No
2010-04-12,Cobar,10.3,19.4,0.0,4.2,,SW,30.0,S,SSW,9.0,13.0,62.0,33.0,1020.0,1018.2,5.0,5.0,12.9,18.1,No,No
2015-03-31,Nuriootpa,10.3,29.8,0.0,5.3,9.7,NNE,28.0,ENE,NNW,13.0,11.0,56.0,18.0,1024.8,1020.5,4.0,2.0,18.0,28.6,No,No
2010-05-30,Hobart,9.5,16.0,6.8,0.4,2.5,N,20.0,,E,0.0,9.0,88.0,67.0,1021.6,1021.3,7.0,6.0,13.0,14.1,Yes,No
2017-02-13,NorfolkIsland,20.3,26.8,0.0,19.8,,N,33.0,N,NNW,17.0,15.0,75.0,75.0,1010.7,1009.0,6.0,8.0,24.0,24.5,No,Yes
2009-10-15,GoldCoast,15.2,28.3,0.0,,,NNE,50.0,W,NNE,15.0,35.0,20.0,48.0,1013.1,1007.8,,,25.9,24.1,No,No
2011-12-04,Albany,16.9,26.0,0.0,8.0,8.4,,,ENE,ESE,17.0,19.0,52.0,64.0,1013.0,1008.9,7.0,7.0,22.5,23.4,No,Yes
2012-03-30,Watsonia,11.7,28.2,0.0,3.6,10.6,N,35.0,NE,N,6.0,15.0,99.0,36.0,1017.1,1013.6,1.0,1.0,13.8,27.7,No,No
2008-11-28,Darwin,26.5,33.2,0.0,6.8,3.7,WSW,33.0,SW,WNW,11.0,19.0,70.0,62.0,1010.1,1007.6,7.0,7.0,30.3,32.3,No,Yes
2014-12-08,Hobart,11.1,17.6,0.8,2.6,1.4,ESE,33.0,NNW,SE,9.0,17.0,76.0,64.0,1007.0,1007.3,7.0,7.0,13.8,16.8,No,No
2014-07-22,MelbourneAirport,2.8,10.1,0.0,0.4,3.0,NNE,17.0,N,NNW,9.0,9.0,100.0,77.0,1026.8,1024.9,8.0,1.0,4.9,9.2,No,No
2009-08-15,Sale,0.9,21.7,0.0,2.8,8.9,NW,39.0,SE,NW,6.0,26.0,76.0,34.0,1016.0,1010.3,2.0,3.0,9.4,21.5,No,No
2015-04-05,Watsonia,8.4,20.1,0.0,4.6,3.5,SSW,30.0,WNW,SW,7.0,15.0,82.0,59.0,1013.0,1008.7,7.0,7.0,13.0,18.4,No,No
2014-12-26,Albany,,20.5,,7.0,13.5,,,,,,,,,1024.9,1021.6,,,,,,No
2012-11-25,Darwin,24.4,35.7,0.2,4.8,11.7,N,39.0,E,N,9.0,31.0,67.0,44.0,1012.2,1009.3,6.0,6.0,30.7,33.9,No,No
2012-08-16,Moree,3.1,21.2,0.0,4.8,10.5,WNW,33.0,NNE,W,7.0,13.0,43.0,28.0,1017.7,1014.1,0.0,5.0,12.6,19.5,No,No
2010-12-04,AliceSprings,20.5,32.4,0.0,11.4,2.9,NNW,54.0,NNW,N,11.0,15.0,42.0,26.0,1006.2,1001.7,7.0,8.0,26.3,32.4,No,Yes
2012-11-24,CoffsHarbour,17.5,25.8,0.4,3.2,,NE,52.0,ESE,NNE,11.0,35.0,71.0,64.0,1018.8,1016.2,1.0,,22.7,25.2,No,No
2017-01-19,Cobar,24.8,41.2,0.0,,,W,28.0,ESE,W,17.0,11.0,26.0,18.0,1008.6,1004.6,,3.0,29.8,38.1,No,Yes
2017-02-03,PearceRAAF,19.5,35.0,0.0,,12.2,WSW,39.0,SSW,SW,7.0,24.0,58.0,41.0,1008.6,1006.1,1.0,,28.8,33.1,No,No
2016-01-10,Adelaide,19.3,37.6,0.0,,,NNW,28.0,,E,0.0,6.0,29.0,14.0,1015.5,1013.0,,,27.4,34.8,No,No
2009-05-02,NorahHead,12.4,20.8,0.0,,,S,56.0,W,SSE,13.0,26.0,67.0,72.0,1024.0,1021.9,,,16.4,19.3,No,Yes
2012-06-14,Portland,9.5,14.2,2.0,2.2,3.1,NNE,56.0,N,NNW,28.0,24.0,78.0,66.0,1005.5,1004.4,7.0,6.0,10.3,13.9,Yes,Yes
2014-09-09,Albany,8.8,18.0,21.0,6.2,3.5,,,NNE,N,7.0,19.0,65.0,67.0,1013.2,1013.6,8.0,5.0,13.7,16.9,Yes,No
2016-06-04,Hobart,2.0,16.1,0.0,0.6,0.9,NW,31.0,NW,NNE,19.0,6.0,96.0,82.0,1026.9,1022.6,6.0,7.0,2.1,9.5,No,Yes
2011-01-24,Darwin,23.9,29.7,37.6,5.6,0.9,WNW,50.0,N,WNW,19.0,13.0,93.0,97.0,1005.7,1004.7,8.0,8.0,25.8,24.6,Yes,Yes
2016-07-19,WaggaWagga,8.9,16.3,8.0,0.4,,SSE,17.0,NE,SW,7.0,7.0,97.0,86.0,1022.8,1020.9,7.0,8.0,14.0,16.1,Yes,Yes
2016-01-27,BadgerysCreek,18.9,24.3,0.0,,,NE,28.0,,ENE,0.0,6.0,90.0,83.0,1016.2,1013.8,,,21.6,22.7,No,No
2010-03-16,Canberra,9.9,26.6,0.0,4.6,11.5,ESE,24.0,SE,WNW,6.0,9.0,72.0,34.0,1024.4,1021.9,2.0,2.0,14.8,25.3,No,No
2009-11-14,Nuriootpa,18.5,38.4,0.0,,,SSE,43.0,NE,WSW,15.0,20.0,18.0,9.0,1014.9,1012.2,,,31.1,37.5,No,No
2010-07-13,Portland,7.1,15.2,0.0,2.4,5.0,W,57.0,N,N,20.0,31.0,68.0,76.0,1005.0,997.1,5.0,6.0,10.4,12.9,No,Yes
2014-09-28,Witchcliffe,12.1,16.9,2.0,,,W,54.0,W,WNW,20.0,15.0,69.0,89.0,1014.2,1014.4,,,15.9,15.6,Yes,Yes
2015-01-24,Sale,17.7,25.0,0.0,,,E,33.0,ENE,E,17.0,22.0,76.0,67.0,1006.5,1003.1,8.0,,19.4,23.0,No,No
2008-10-14,Melbourne,10.1,17.5,0.0,4.8,6.7,SSW,37.0,SSW,S,24.0,20.0,68.0,38.0,1023.5,1023.3,7.0,7.0,11.7,16.9,No,No
2013-05-19,Nuriootpa,4.0,20.1,0.2,1.8,5.7,WNW,37.0,,WNW,0.0,17.0,74.0,37.0,1019.9,1016.9,6.0,7.0,11.9,19.1,No,No
2015-12-11,MelbourneAirport,10.8,19.8,0.0,8.6,5.7,SW,65.0,WSW,W,30.0,35.0,42.0,52.0,1010.0,1010.6,1.0,7.0,16.1,16.9,No,No
2015-03-25,NorahHead,16.5,22.6,46.8,,,S,37.0,SW,S,9.0,28.0,79.0,74.0,1016.6,1016.2,,,18.6,22.2,Yes,No
2017-06-24,MelbourneAirport,5.7,12.6,1.2,1.8,5.6,SW,33.0,W,W,17.0,7.0,80.0,50.0,1018.9,1017.5,2.0,7.0,8.0,11.2,Yes,No
2014-12-06,AliceSprings,20.2,40.0,0.4,10.0,12.1,WSW,48.0,E,WNW,17.0,17.0,17.0,17.0,1006.7,1001.5,2.0,4.0,31.2,38.5,No,Yes
2016-03-31,PearceRAAF,12.2,27.4,0.0,,10.3,WSW,35.0,S,SW,11.0,24.0,73.0,57.0,1016.4,1014.2,,,19.2,25.1,No,No
2014-05-07,NorfolkIsland,15.4,21.9,0.0,2.4,7.6,WNW,22.0,W,W,2.0,15.0,58.0,61.0,1017.7,1015.7,7.0,7.0,19.4,20.9,No,No
2009-01-22,NorahHead,21.3,29.2,2.0,,,N,69.0,NNW,,19.0,,71.0,,1009.7,,,,25.9,,Yes,No
2012-09-13,Albany,10.2,18.5,0.0,3.8,8.7,,,NW,SW,7.0,19.0,70.0,65.0,1031.2,1027.5,6.0,1.0,14.2,16.6,No,No
2014-03-28,SalmonGums,14.7,29.7,0.0,,,S,24.0,SSE,NW,11.0,11.0,71.0,29.0,,,,,20.4,29.1,No,No
